,Name,Longitude,Latitude,Elevation
488904,Les_Avants,6.94245647479413,46.4568450322361,1036.0
489396,Les_Bioux,6.26132168000143,46.6162010134804,1025.0
489720,Les_Brenets,6.71021089010949,47.0719523670392,908.0
490044,Les_Charbonnieres,6.31243393996268,46.670130832138,1045.0
490092,Les_Diablerets,7.16634751842945,46.3468594232181,1191.0
490812,Les_Marecottes,7.01662042340665,46.1188971647239,990.0
491028,Les_Petits_Ponts,6.7544883199722,46.992751103705,1008.0
491100,Les_Plans_sur_Bex,7.08798662478599,46.2553637237168,1070.0
491412,Les_Ponts_de_Martel,6.72717177865542,46.9975050441056,1052.0
492120,Les_Rangiers,7.21931964333812,47.3845092597612,856.0
492588,Les_Rots,6.6835191054611,46.9630692754472,1090.0
492648,Leukerbad,7.62164795911121,46.3670400502295,1286.0
493368,Leysin_CH_METEOSWISS,7.00754955508658,46.3412641969045,1320.0
493980,Linthal_Tierfehd,8.98370669217368,46.8792197478743,810.0
494700,Locarno_Monti,8.78756802980269,46.1724945153342,366.0
495732,Lohn_SH,8.67762999705232,47.7519482803483,585.0
496068,Longirod,6.25829418616218,46.4961189165204,900.0
496680,Lorzentobel,8.55461982206522,47.1805353703307,536.0
497292,Lugano,8.96030470692512,46.0042278004735,273.0
499176,Lungern,8.16250653773248,46.7850791611069,740.0
499836,Luterswil,7.43546673968348,47.1207288716108,575.0
499896,Luthern,7.91859980648179,47.058203650543,767.0
500592,Luzern,8.30100005876717,47.0364403084051,454.0
502236,Madiswil,7.79730443232092,47.1603792004618,542.0
502800,Magadino_Cadenazzo,8.93365736635328,46.1600289458381,203.0
503496,Magglingen,7.21501053996214,47.1407928603119,883.0
503556,Marbach_LU,7.90214969431118,46.8573158522294,864.0
504180,Marmorera,9.63461009170821,46.5105037322306,1695.0
504276,Marsens,7.06967054406609,46.6564774562244,714.0
505020,Martigny,7.0625407870851,46.1097855943024,461.0
505752,Martigny_Ville,7.07065633160628,46.1222534134881,592.0
506076,Martina,10.4630095770132,46.8840113904175,1041.0
506652,Mauvoisin,7.34209581326823,46.0029138620601,1841.0
507060,Meiringen,8.16924223566251,46.7322308625427,588.0
508488,Melchthal,8.29132827783318,46.8360069020223,875.0
508560,Menzberg,7.99689065210165,47.0366212935899,1035.0
508956,Merishausen,8.60959397756985,47.7571050250769,525.0
509388,Mervelier,7.4900247307182,47.3466175952709,540.0
509424,Mesocco,9.23108337041321,46.3956016746649,825.0
509988,Mettmenstetten,8.46244505511414,47.2451698189489,470.0
510060,Mogelsberg,9.13603030595458,47.3614294678395,766.0
510624,Mohlin,7.87789410086004,47.5721967525227,343.0
510672,Monstein,9.77238880067505,46.7113532623332,1633.0
510720,Mont_Soleil,6.99369355283365,47.1586317900202,1180.0
511416,Montagne_du_Droit,6.93536240958088,47.1492158278122,1170.0
511488,Montagnier_Bagnes,7.22529367182888,46.0710188946377,839.0
511596,Montana_CH_METEOSWISS,7.46082392815099,46.2987996848186,1427.0
512676,Monte_Bre_s_Lugano,8.98609812198038,46.0091485005225,905.0
513060,Montenol,7.15289834659465,47.353854626641,694.0
513384,Monthey,6.9722701229362,46.259982126718,395.0
513708,Montreux_Clarens,6.89938490828101,46.4424526825171,405.0
514440,Morbio_Superiore,9.02906007462675,45.8614987281725,594.0
514560,Morges,6.5109520412722,46.516594242774,374.0
514668,Morgins_CH_METEOSWISS,6.85165361051986,46.2360298448722,1340.0
514740,Moriken_Wildegg,8.17226556874369,47.420531211994,405.0
514944,Mormont,7.03731150756552,47.4381010490673,535.0
515556,Mosen,8.23280695549262,47.2438416951506,453.0
516144,Mosogno,8.6409125329423,46.1985141013366,771.0
516660,Mottec,7.62404780665531,46.1479026807697,1580.0
516756,Moudon,6.80306203135473,46.6761694618181,563.0
517008,Moutier,7.37174476858111,47.2721617325165,579.0
517620,Muhleturnen,7.50794802925595,46.814064335932,574.0
517716,Mullheim_CH_METEOSWISS,9.0027661175405,47.6022651443209,413.0
517764,Muri_AG,8.32759574704116,47.2653855750886,577.0
518352,Murren_CH_METEOSWISS,7.89089181951228,46.5580587894495,1641.0
519084,Murten,7.13643329799837,46.9421179752592,433.0
519216,Mustair,10.4585111789719,46.6354200015924,1248.0
519792,Nesselboden,7.50856605556475,47.245168379502,1055.0
519816,Neuchatel,6.95327898263473,47.0000549097262,485.0
520884,Niederneunforn,8.77969301876852,47.5955242910873,440.0
520980,Nyon,6.24092843906847,46.3819849610287,390.0
521052,Nyon_Changins,6.22773725575049,46.4010255946396,455.0
521328,Oberiberg_CH_METEOSWISS,8.77864575490202,47.0373901520897,1075.0
522036,Obstalden,9.16339794203071,47.1138825978446,689.0
522156,Olivone,8.93632994534728,46.5287285205442,890.0
522420,Olten,7.89555993432528,47.3437036692284,413.0
522828,Opfikon,8.56032734675431,47.437638681003,424.0
522888,Orbe,6.54567507219852,46.7355145794158,438.0
523596,Orsieres,7.14194386235327,46.021407963016,929.0
523968,Orzens,6.6817323857241,46.7220166137586,624.0
524496,Otelfingen,8.38714404747069,47.4606139933496,435.0
524700,Passo_del_Bernina,10.0195608372324,46.4091626029774,2260.0
525336,Payerne,6.9424691106046,46.811572545059,490.0
526044,Payerne_Ville,6.93550396935181,46.8333921720747,447.0
526656,Pfaffikon_ZH,8.76986761383552,47.365521392569,540.0
527172,Pigniu,9.11513350254672,46.8102936809337,1325.0
527244,Piotta,8.68803253594506,46.5148150183928,990.0
527796,Plaffeien_PLF,7.2662598477215,46.7477109927837,1042.0
528204,Platta_Medel_,8.85363391964435,46.6580497954412,1375.0
528444,Pleigne,7.27540523765177,47.4184928179908,738.0
528648,Pontresina,9.89604380332415,46.4913510147622,1774.0
529224,Poschiavo_Robbia,10.0630164249924,46.3472120502344,1078.0
529956,Preda,9.77754839239554,46.5877467980506,1796.0
530064,Pully,6.66752131164521,46.5122699897941,455.0
530448,Punt_la_Drossa,10.1899909538347,46.6537480797078,1713.0
530592,Reckingen,8.24219798516169,46.4687868995092,1325.0
530904,Rempen,8.89678605096426,47.1383837071362,650.0
531048,Rheinfelden_CH_METEOSWISS,7.79688133664245,47.5470494557364,300.0
531648,Ricken,9.05968739465723,47.2626224197574,836.0
531672,Rieden,9.04782688968459,47.2242657374067,730.0
531744,Riedholz_Wallierhof,7.56268252323857,47.2342757336211,518.0
531912,Riehen,7.62375665853767,47.5742555351243,260.0
532164,Rietholz,9.01303497902863,47.3746243497642,715.0
532188,Riggisberg,7.48350955064647,46.8116476027413,775.0
532272,Rigi_Kaltbad,8.46638004402109,47.0445333360016,1453.0
532572,Rigi_Kulm,8.48502913598269,47.0560594057276,1793.0
532992,Romont,6.93489855729712,46.7036909670924,692.0
533652,Rorschach,9.48201038848171,47.4817205044368,445.0
533952,Rothenbrunnen,9.41845576635241,46.7657121331809,622.0
534480,Ruschegg,7.39280483681177,46.7802525798527,930.0
534576,S_Bernardino,9.18468310180037,46.4635489391945,1638.0
535272,Saanen,7.3012732528894,46.5155838539486,1368.0
535572,Saas_Almagell,7.95623894527878,46.0952346412808,1673.0
536028,Saas_Balen,7.92455352583627,46.1599647255692,1461.0
536364,Saas_Fee_SAA,7.92556311464117,46.1062559183386,1785.0
536820,Saas_Fee_SAF,7.93318724232396,46.1112783742723,1796.0
536844,Safien_Platz,9.31506742489808,46.67871087374,1296.0
537528,Saignelegier,6.98123513788211,47.2566803932376,883.0
538068,Salen_Reutenen,9.02390055889646,47.6512454643719,718.0
538752,Salez_Saxerriet,9.4930757290658,47.2329632555736,436.0
539328,Samedan_CH_METEOSWISS,9.87945144128755,46.5262508950541,1708.0
540408,Sangernboden,7.34996139599923,46.716314376401,1035.0
540732,Santis,9.34340304441679,47.2494280897779,2502.0
541800,Sargans,9.43997274591282,47.053853800281,590.0
542508,Sarnen,8.24667296201728,46.8914752052745,475.0
543216,Sattel_SZ,8.6369516914724,47.0810675624312,790.0
543696,Savognin,9.59713263631186,46.5947599260091,1172.0
543828,Schaan,9.49067573019827,47.1869916100728,444.0
544404,Schaffhausen,8.6201225402786,47.6898392690505,438.0
544944,Schanis,9.02074161682169,47.1703020641454,415.0
545568,Schiers,9.66805572209398,46.9755088141196,626.0
545988,Schinznach_Dorf,8.14863397491991,47.4472123379073,365.0
546120,Schleitheim,8.4817676512033,47.7443537984455,497.0
546732,Schwabrig_SWB,9.48947478642811,47.3862186816922,1160.0
546768,Schwabrig_SWI,9.48629157155446,47.3826762582107,1155.0
546924,Schwagalp_CH_METEOSWISS,9.31718349765108,47.2564445851569,1348.0
547068,Schwarzenburg,7.3488822397255,46.8135990148749,806.0
547632,Schwarzenegg,7.72274849650017,46.8055478982619,902.0
547764,Schwarzsee_Bad,7.27425944637611,46.6654500784041,1060.0
547800,Schwellbrunn,9.2349939598202,47.3470036687908,1033.0
547860,Schwyz,8.64410837240602,47.020422189888,479.0
548652,Scudellate,9.03934429407564,45.9217238708756,918.0
548700,Scuol_CH_METEOSWISS,10.283238923471,46.7932738525337,1303.0
549768,Sedrun_CH_METEOSWISS,8.74518559319832,46.6723452811939,1429.0
550332,Seengen,8.18844862472374,47.3274225526337,445.0
550824,Seewis,9.63816089219034,46.9893596034147,950.0
550908,Segl_Maria,9.76230553791219,46.4323305193417,1804.0
552792,Sempach,8.19568579086341,47.1353313021234,532.0
552936,Semsales,6.93130311540983,46.5759807835876,874.0
553260,Sevelen,9.48952889220992,47.124404958668,457.0
553872,Siebnen,8.90047275813112,47.1715154351986,452.0
553980,Sierre,7.55724008884232,46.2984706076094,536.0
554220,Signal_de_Bougy,6.3532841386053,46.4839687547389,695.0
554328,Sihlbrugg,8.57827162016201,47.220568071432,549.0
554856,Sihlsee,8.78208646813711,47.1542649397697,895.0
555156,Simplon_Dorf_CH_METEOSWISS,8.05542532731212,46.1969468799826,1467.0
555816,Sion_ION,7.35891703230822,46.2377106883639,542.0
557292,Sion_SIO,7.33021445357744,46.2186428546253,482.0
558036,Sissach,7.803355148022,47.4643746758006,380.0
558324,Soglio,9.53520088413533,46.3422495340971,1086.0
558456,Solothurn,7.53222442166008,47.2158562603648,465.0
558732,Sonogno,8.78822384610906,46.3495917011568,910.0
558840,Splugen_SDO,9.32196346240758,46.5526049602077,1460.0
558972,Splugen_SPL,9.32176065169155,46.554272985564,1504.0
559020,St_Antonien_CH_METEOSWISS,9.82590253378655,46.9721306444614,1456.0
559092,St_Gallen,9.3985161714995,47.4254774516025,775.0
560076,St_Gotthard_Hospiz,8.56832665771734,46.5549869322934,2090.0
560568,St_Moritz_CH_METEOSWISS,9.83973268224589,46.4977127441123,1825.0
560928,St_Peterzell,9.17471707058995,47.3170679506386,700.0
561492,St_Sulpice,6.55587878953828,46.9104297970334,760.0
561636,St_Urban,7.84955214435484,47.2203352324872,491.0
561888,Sta_Maria_Val_Mustair,10.4263039677619,46.602250948088,1386.0
562968,Stabio,8.93234865890632,45.8434568709144,353.0
563064,Stalden_Ackersand,7.87464778583089,46.2409498359692,700.0
563604,Stallikon,8.50101069050861,47.3046397336935,754.0
563928,Stans,8.34554763164729,46.9691961012195,439.0
564060,Starkenbach,9.25043818738243,47.1848715250084,897.0
564108,Steckborn,8.97189817019269,47.6621353816297,399.0
564612,Stein_AR,9.3459640724035,47.3795912078138,780.0
565092,Sternenberg,8.9148141075708,47.3857271227702,875.0
565176,Stiegelschwand,7.53344085943758,46.4881027109372,1466.0
565752,Tafers,7.21613018246901,46.8190835222555,654.0
565836,Tamins,9.4069203948262,46.8317246258809,667.0
566460,Tavanasa,9.04521169228916,46.7507015336772,800.0
567072,Tete_de_Ran,6.85713977864236,47.0555663151723,1325.0
567132,Teufen_AR,9.39606113441963,47.3879207918985,834.0
567852,Thun,7.58521122408836,46.7498546426325,570.0
568560,Thusis_CH_METEOSWISS,9.44170257880762,46.7094175214765,672.0
569184,Tiefencastel,9.57446241273698,46.6636243562121,897.0
569808,Torricella_Crana,8.89536046085884,46.0758218628513,1002.0
569952,Tour_de_Gourze,6.74095856554075,46.5103256170035,915.0
570576,Trogen,9.45459270356538,47.3991590021961,975.0
571152,Trun,9.00883458414813,46.7444059082881,834.0
571776,Tschiertschen,9.60812951553139,46.8196678938407,1273.0
572400,Turtmann,7.68626086558563,46.2961668095572,621.0
572664,Uerikon,8.75586679790207,47.2356219110819,415.0
572748,Ulrichen_CH_METEOSWISS,8.30822800006638,46.5048880097845,1345.0
573072,Unterageri,8.57850583759695,47.1343330558639,733.0
573180,Unterkulm,8.11106673775182,47.3198218663758,454.0
573336,Unterschachen,8.77528354986507,46.8713185354015,1470.0
573468,Urnasch,9.27978670890581,47.3120647322537,825.0
573624,Urnerboden,8.91706570195139,46.8988138139092,1395.0
574344,Uster,8.69216185758249,47.3509009052767,438.0
574440,Vaduz,9.51755694957612,47.1274734988546,457.0
574980,Val_d_Illiez,6.89133808714195,46.1959281446063,870.0
575220,Vallorbe,6.38451055313877,46.7128610794665,748.0
575928,Vallorbe_Reposoir,6.33978682080665,46.6996634820814,920.0
576072,Vals_CH_METEOSWISS,9.18869618869842,46.6277606771914,1242.0
576132,Vattis,9.44358944689227,46.9090838725454,939.0
576840,Vella,9.17378616756057,46.7190367656936,1245.0
576924,Vernayaz,7.03623696311284,46.1338388866047,453.0
577260,Vevey_Corseaux,6.81506610550972,46.4712294100019,405.0
577704,Vicosoprano_Lobbia,9.62064548441859,46.3515781961146,1060.0
578184,Villars_Tiercelin,6.71007473844342,46.6217623425822,859.0
578268,Vira_Gambarogno,8.85462427007983,46.146544744736,225.0
578928,Visp,7.8429544477086,46.3029040962866,639.0
579636,Vorderthal,8.89965315544142,47.1178354991287,760.0
579948,Vrin,9.10346477457991,46.6558065871096,1384.0
580092,Wadenswil,8.67769296759791,47.2209626455342,485.0
580212,Wahlendorf,7.33672518018036,47.0044676812934,760.0
580296,Walchwil,8.51682094881097,47.0987651986118,449.0
580596,Wald_Faltigberg,8.94275249103389,47.2774594377993,908.0
580896,Wald_Tanne,9.51974700594583,47.4201368534654,1075.0
580944,Waldegg,8.45477791121025,47.3622741774839,545.0
581568,Wangen_b_Olten,7.87894565766712,47.3348635991069,435.0
581772,Wasen_im_Emmental,7.80511685797475,47.045398553784,770.0
582024,Weesen,9.08608159378629,47.1316253128443,425.0
582132,Weggis,8.44152580361143,47.0314394268207,440.0
582372,Weinfelden,9.11850909061263,47.5683788800751,477.0
582444,Weissenstein_CH_METEOSWISS,7.48486144541704,47.2506038762226,1228.0
582552,Weissfluhjoch_CH_METEOSWISS,9.80636969652691,46.8333250908785,2691.0
583296,Weisstannen,9.34353900294002,46.9876163120586,1010.0
583380,Wernetshausen,8.86716145329862,47.2930394657291,690.0
583596,Widnau,9.64305699333635,47.369442303416,411.0
583836,Wil_ZH,8.50701905596309,47.6047873838267,406.0
583932,Wilchingen,8.46451258036855,47.6679686017725,422.0
584544,Wildhaus,9.36736363438195,47.2008935654054,998.0
585156,Wimmis,7.66378441707464,46.6707826816084,648.0
585780,Winterthur_Seen,8.76317961625103,47.4746765863232,506.0
586116,Wittnau,7.96852144833244,47.4804032268268,463.0
586176,Witzwil,7.05255734456713,46.9988680264246,433.0
586296,Wynau,7.7874490567561,47.2550163880744,422.0
586800,Yverdon_les_Bains,6.65099298023493,46.7818826541621,432.0
587328,Zermatt_CH_METEOSWISS,7.75244282679138,46.0292736718417,1638.0
588072,Zernez_CH_METEOSWISS,10.0896106321722,46.6978652000474,1470.0
588660,Zervreila_CH_METEOSWISS,9.11878859286535,46.5788049058965,1738.0
588756,Zofingen,7.94337957825215,47.2801916583132,432.0
589332,Zugerberg,8.53310542204042,47.1440037429158,927.0
589968,Zurich_Albishof,8.51411367938374,47.3576800532648,453.0
590124,Zurich_Bot_Garten,8.534638789455,47.3708898582289,410.0
590388,Zurich_Fluntern,8.56571839164715,47.3779218339088,555.0
592260,Zurich_Kloten,8.53595000135043,47.4796088599098,426.0
593004,Zurich_Uetliberg,8.48753539857779,47.3524375073572,814.0
593460,Zurzach,8.30318509766487,47.582785604953,338.0
593472,Zweisimmen,7.38478895377909,46.5505937380804,1015.0
594108,Adelboden_CH_SLF,7.5607087365921,46.4920442181222,1325.0
594912,Alp_Grum,10.0314004791287,46.3742855680945,2090.0
595728,Andermatt_CH_SLF,8.59190276694346,46.633200425625,1440.0
596688,Arolla,7.48029668812446,46.02813637878,2070.0
597144,Arosa_CH_SLF,9.68291835906421,46.7923152422965,1845.0
597948,Bellinzona_CH_SLF,9.00638879446987,46.1920986830153,230.0
598860,Bergun,9.74830592225018,46.6304621578878,1380.0
599664,Bernina_Diavolezza,9.98420650660326,46.4410138254565,2090.0
600576,Berninapass,10.0195767708582,46.408667657281,2255.0
601392,Bivio_CH_SLF,9.65102740384449,46.4688790987272,1770.0
602208,Bosco_Gurin_CH_SLF,8.49706980545677,46.3188863028936,1525.0
603096,Bourg_St_Pierre_CH_SLF,7.20834964305779,45.9460924350215,1670.0
604020,Braunwald_CH_SLF,8.98842217658589,46.9381315336204,1310.0
604824,Brusio_CH_SLF,10.124730709602,46.2605439081836,800.0
605724,Campo_Blenio,8.93670340825717,46.5554096577562,1215.0
606552,Cavaglia_CH_SLF,10.0436704131334,46.3644183204645,1690.0
607464,Curaglia,8.8583159850684,46.6721170991318,1330.0
608052,Davos_Fluelastr_,9.84827531686228,46.8127042603137,1560.0
608952,Elm_CH_SLF,9.15201728350957,46.9274783520724,1690.0
609396,Engelberg_CH_SLF,8.42400520919727,46.8188829378593,1023.0
610248,Fionnay_CH_SLF,7.30911219643001,46.0313963547121,1500.0
611016,Flumserberg,9.29444993847746,47.0890143717766,1310.0
611832,Ftan,10.2373524351835,46.7922210025623,1710.0
612648,Gadmen_CH_SLF,8.35230364205639,46.7366701750286,1190.0
613524,Goschenen_CH_SLF,8.58113656275063,46.6675854510756,1110.0
614208,Goscheneralp_CH_SLF,8.51822383384266,46.6518253895143,1550.0
614664,Grimentz_CH_SLF,7.57994425941687,46.1847584230992,1560.0
615480,Grimsel_Hospiz_CH_SLF,8.33281778355879,46.5714762429812,1970.0
616344,Grindelwald_Bort,8.05139242955833,46.6472847309809,1565.0
617220,Gsteig,7.27851937955427,46.3764275975646,1195.0
618024,Gurtnellen_CH_SLF,8.62645320091577,46.7374749003405,950.0
618708,Hasliberg,8.22031110285635,46.7569015659214,1825.0
619452,Innerferrera_CH_SLF,9.44272129543712,46.520260487112,1460.0
620352,Jaunpass,7.33946495562307,46.5934720679209,1520.0
620964,Klosters_KW,9.88765130938901,46.8636601543916,1190.0
621816,Klosters_RhB,9.88123688532704,46.8631223976187,1188.0
622716,Kublis_CH_SLF,9.76908174650493,46.9152291419617,815.0
623616,Kuhboden,8.10457121247391,46.4150720042807,2210.0
624072,La_Comballaz,7.08301963116229,46.3800290202516,1360.0
624888,La_Creusaz,6.99650222377037,46.1192969904427,1720.0
625344,La_Drossa,10.1903101557774,46.6538487267177,1710.0
626196,Landquart_CH_SLF,9.55545396063846,46.9662614486874,520.0
627096,Lauchernalp,7.7748347076214,46.4117590621408,1975.0
627720,Lauterbrunnen_CH_SLF,7.91189662677605,46.588936925816,800.0
628596,Leysin_CH_SLF,7.02510710540855,46.3519270954699,1300.0
629568,Malbun,9.60856982855367,47.1031244701367,1610.0
630216,Maloja,9.69728351418381,46.3990327159276,1810.0
631068,Matta_Frauenkirch,9.79003765748845,46.7668508816652,1655.0
631776,Meien,8.55683133463003,46.7245038692662,1320.0
632580,Montana_CH_SLF,7.47707056862491,46.3138364548674,1590.0
633420,Morgins_CH_SLF,6.85942973545188,46.2362502172715,1320.0
634176,Motta_Naluns,10.2711472355302,46.8105603097944,2150.0
634692,Munster,8.26375018234074,46.4904482511755,1410.0
635604,Murren_CH_SLF,7.89017800445584,46.5584397728652,1650.0
636480,Oberiberg_CH_SLF,8.77869683249789,47.0399537332247,1060.0
637284,Obersaxen,9.11095074835364,46.7473281082429,1420.0
638184,Oberwald,8.35028915817221,46.5322490330547,1370.0
638916,Planachaux,6.84286668036995,46.1743625661594,1870.0
639516,Poschiavo,10.05383364438,46.3244009767988,1015.0
640416,Pusserein,9.70984653063677,46.9834621647487,940.0
641088,Rigi_Scheidegg,8.52262066662654,47.0272840423577,1640.0
641724,Ritom_Piora,8.6721551011015,46.5271883721391,1800.0
642516,Robiei,8.51301534226739,46.442437780388,1890.0
643236,Ruinettes,7.25298536221519,46.0914974533132,2200.0
643800,Saanenmoser,7.29751233919788,46.5187639358308,1390.0
644616,Saas_Fee,7.92665476979672,46.1039216616917,1790.0
645576,Samedan_CH_SLF,9.86620529598327,46.5329700032047,1750.0
646512,Samnaun,10.3952176140881,46.96053390237,1750.0
647268,San_Bernardino,9.18461717937121,46.4635142878912,1640.0
648108,Schwagalp_CH_SLF,9.31652971207078,47.2566354753309,1350.0
649008,Scuol_CH_SLF,10.2853997997898,46.7937333312873,1285.0
649944,Sedrun_CH_SLF,8.7688336727133,46.6794044182234,1420.0
650640,Siat,9.16372684370834,46.7898478734277,1273.0
651456,Simplon_Dorf_CH_SLF,8.05604714147729,46.1969257789867,1470.0
652128,Simplon_Hospiz,8.02990085583961,46.2467227411682,2000.0
652920,Sorenberg,8.02812444985661,46.8255221429076,1150.0
653856,Splugen,9.32862053277014,46.5546093589044,1457.0
654696,St_Antonien_CH_SLF,9.83408116312356,46.9739131014802,1510.0
655596,St_Margrethenberg,9.50728003779771,46.981628766764,1190.0
656400,St_Moritz_CH_SLF,9.83835237921192,46.4992002677811,1850.0
657252,Sta_Maria,10.419326355653,46.6000577271215,1415.0
658104,Stockhorn,7.54157169842179,46.6836956628838,1640.0
658764,Stoos,8.67453836012729,46.9742899747726,1280.0
659592,Thusis_CH_SLF,9.44056191525028,46.6980636922995,701.0
660384,Trubsee,8.39527747230215,46.7914642651875,1780.0
661344,Ulrichen_CH_SLF,8.30826701891419,46.5048699871064,1345.0
662304,Unterwasser_Iltios,9.31139373138275,47.1855512175443,1340.0
663060,Vals_CH_SLF,9.18080566677971,46.6204047931953,1260.0
663732,Valzeina,9.60540482735888,46.9565090938197,1090.0
664212,Weissfluhjoch_CH_SLF,9.80923663796561,46.8296303901205,2536.0
665172,Wengen,7.92131702451729,46.6064391782404,1280.0
666060,Wiler,7.78376720898872,46.4052552724519,1450.0
666900,Zermatt_CH_SLF,7.7506294381317,46.0237557453038,1600.0
667812,Zernez_CH_SLF,10.089995885399,46.6977125282715,1475.0
668616,Zervreila_CH_SLF,9.11878808064146,46.5787782691948,1735.0
669372,Zuoz,9.96265900553809,46.6045804775829,1710.0
670308,Aach,8.8493,47.8413,478.0
670968,Aalen_Unterkochen,10.1285,48.814,473.0
671304,Aalen_Unterrombach,10.0598,48.8361,455.0
671616,Abbach_Bad_Dunzling,12.1079,48.8857,378.0
672060,Abensberg_Sandharlanden,11.8194,48.8421,380.0
672552,Abtsgmund_Neubronn,9.971,48.8795,471.0
673104,Abtsgmund_Untergroningen,9.9129,48.922,432.0
673848,Achberg_Doberatsweiler,9.6983,47.6105,498.0
674580,Achern_Fautenbach,8.0466,48.6317,138.0
675132,Adelmannsfelden,10.006,48.954,470.0
675540,Affing,10.9795,48.4612,470.0
675984,Aholfing,12.4639,48.945,325.0
676428,Aibling_Bad_Ellmosen,12.0239,47.878,509.0
677136,Aichstetten,10.0796,47.8922,623.0
677508,Aiglsbach,11.7022,48.6929,405.0
677952,Aislingen,10.4591,48.5032,460.0
678348,Aiterhofen,12.6171,48.8443,339.0
678396,Aitern_Untermulten,7.8569,47.8191,1018.0
678804,Aitrang,10.5374,47.8172,747.0
679512,Albaching,12.1049,48.1094,513.0
679944,Albstadt_Badkap,8.9784,48.2156,759.0
680412,Albstadt_Burgfelden,8.9329,48.2413,911.0
680832,Albstadt_Ebingen,9.0371,48.2052,712.0
681120,Albstadt_Onstmettingen,9.0001,48.2766,794.0
681456,Aldersbach_Kriestorf,13.0506,48.6159,340.0
682176,Alfdorf_Pfahlbronn,9.6842,48.8354,493.0
682500,Alpirsbach_Klaranlage_,8.3944,48.3226,400.0
682800,Altensteig_Wart,8.6501,48.6171,594.0
683436,Altheim_Kreis_Biberach,9.4596,48.1479,533.0
683988,Althengstett_Ottenbronn,8.7493,48.7359,530.0
684408,Altmannstein_Laimerstadt,11.7114,48.8821,430.0
684672,Altmannstein_Pondorf,11.5694,48.9437,530.0
685116,Altomunster_Maisbrunn,11.3117,48.406,510.0
685896,Altomunster_Wollomoos,11.1984,48.4012,505.0
686616,Altusried_Krugzell,10.2538,47.7985,642.0
687540,Altusried_Muthmannshofen,10.0988,47.7922,730.0
688308,Amerang_Kammer,12.3132,48.0027,530.0
688716,Amerang_Pfaffing,12.2924,48.0197,515.0
689076,Amerdingen,10.4915,48.7258,492.0
689628,Andechs_Erling,11.1778,47.9636,682.0
690276,Anger_Oberhogl,12.8984,47.8013,690.0
690876,Anger_Stoissberg,12.8192,47.803,830.0
691584,Apfeldorf,10.932,47.8963,664.0
692028,Arnstorf,12.8126,48.5565,385.0
692472,Aschau_Innerkoy,12.3368,47.786,607.0
693180,Aschau_Sachrang,12.2731,47.7002,731.0
694188,Aschau_Stein,12.2982,47.7274,680.0
694896,Aspach_Allmersbach_am_Weinberg,9.3933,48.9957,318.0
695292,Attenkam,11.3642,47.8774,672.0
696240,Au_am_Rhein,8.2324,48.9501,109.0
696612,Au_i_d_Hallertau_Gunzenhausen,11.7117,48.5515,483.0
696684,Auerberg,10.7333,47.7333,1045.0
697164,Aufkirchen,11.8586,48.306,480.0
697512,Augsburg,10.942,48.4254,461.4
698388,Augsburg_Hochablass_,10.9351,48.3474,486.0
698760,Augsburg_Sankt_Stephan_,10.8948,48.3723,490.0
700080,Aulendorf_Haslach,9.6804,47.9655,565.0
700860,Aying_Kleinhelfendorf,11.8103,47.9422,641.0
701232,Babenhausen,10.2559,48.1496,565.0
701784,Backnang,9.4336,48.9546,291.0
702300,Bad_Birnbach,13.0951,48.4416,360.0
702708,Baden_Baden_Geroldsau,8.2458,48.727,240.0
703560,Baierbach,12.206,48.4158,460.0
703896,Baiern_Kleinrohrsdorf,11.9153,47.9952,552.0
704496,Baiersbronn_Mitteltal,8.3176,48.5116,596.0
704964,Baiersbronn_Obertal,8.2727,48.5293,622.0
705192,Baiersbronn_Ruhestein,8.2229,48.5615,916.0
705672,Baiersbronn_Schonegrund,8.4059,48.5699,559.0
706224,Baiersbronn_Zwickgabel,8.3185,48.5879,548.0
706512,Baindt,9.6606,47.8413,467.0
706572,Balderschwang,10.1043,47.465,1037.0
707400,Balgheim,8.7682,48.0694,710.0
707820,Balingen_Heselwangen,8.8831,48.2772,571.0
708576,Baltmannsweiler_Hohengehren,9.4514,48.7573,457.0
709128,Bartholoma,9.9855,48.7584,659.0
709680,Bayerbach_Holskofen,12.2893,48.6865,435.0
710088,Bayersoien_Bad,10.9956,47.6919,812.0
711084,Bayrischzell,12.0017,47.6797,789.0
711336,Benediktbeuern,11.4139,47.7063,630.0
712044,Berchtesgaden_KKst_,13.0109,47.6344,550.0
712440,Berchtesgaden_Obersalzberg,13.0503,47.6327,930.0
713124,Berchtesgaden_Unterau,13.0558,47.6523,715.0
713532,Berglen_Birkenweissbuch,9.4881,48.8498,402.0
713952,Berkheim,10.0808,48.0409,570.0
714444,Bernau_Goldbach,8.0256,47.815,928.0
715368,Bernau_Kreis_Rosenheim,12.3974,47.823,522.0
715872,Bernbeuren,10.7833,47.7333,750.0
715896,Bernbeuren_Prachtsried,10.7448,47.7388,936.0
716268,Bernried_Niederbayern_Buchet,12.9267,48.9207,495.0
716652,Biberbach_Markt,10.8118,48.5346,436.0
717708,Bingen_Kreis_Sigmaringen,9.2756,48.1135,630.0
718140,Bischofsmais,13.0795,48.9184,684.0
718740,Bischofswiesen_Engedey,12.947,47.6141,592.0
719580,Bischofswiesen_Loipl,12.9251,47.6522,870.0
